Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
480.46875,464.84375,453.125,11405.373539,902.600735,381.495699,-15.625,-11.71875,Relaxed
289.0625,214.84375,66.40625,0.288841,0.268726,0.233707,-74.21875,-148.4375,Relaxed
199.21875,15.625,101.5625,0.192003,0.1645,0.135162,-183.59375,85.9375,Relaxed
50.78125,476.5625,457.03125,0.173085,0.163927,0.143894,425.78125,-19.53125,Relaxed
289.0625,449.21875,246.09375,0.182995,0.16022,0.119567,160.15625,-203.125,Relaxed
300.78125,58.59375,375,0.159082,0.144479,0.138864,-242.1875,316.40625,Relaxed
101.5625,300.78125,187.5,0.168196,0.151752,0.147342,199.21875,-113.28125,Relaxed
15.625,58.59375,101.5625,0.216896,0.17989,0.142144,42.96875,42.96875,Relaxed
195.3125,54.6875,97.65625,0.468381,0.23866,0.207412,-140.625,42.96875,Relaxed
101.5625,19.53125,343.75,0.101174,0.078112,0.075004,-82.03125,324.21875,Relaxed
93.75,171.875,410.15625,0.689391,0.575549,0.462346,78.125,238.28125,Relaxed
304.6875,343.75,257.8125,0.265208,0.256236,0.229444,39.0625,-85.9375,Relaxed
355.46875,230.46875,402.34375,0.437478,0.418355,0.36595,-125,171.875,Relaxed
304.6875,414.0625,277.34375,712081.69714,51132.704475,31729.585452,109.375,-136.71875,Relaxed
422.193533,75.959037,180.876851,1.526783,1.258214,1.144818,-369.181172,158.836785,Stressed
43.564758,115.108655,358.488511,1.329537,0.999762,1.182445,-6.396457,305.836324,Stressed
376.987715,73.378647,168.706814,0.987941,0.515139,1.035099,-36.399955,95.880812,Stressed
27.629245,280.321868,72.548803,2.24891,1.576246,0.72657,116.035825,-74.260817,Stressed
35.546405,475.920411,221.516846,3.076967,2.109204,1.573999,374.424698,-301.344352,Stressed
249.278778,282.188061,91.190863,1.681302,0.759653,0.445933,196.945654,-293.122094,Stressed
387.636828,48.372696,424.034998,0.921426,1.081365,0.835121,-120.563705,318.688303,Stressed
89.878654,318.415723,92.894894,0.887515,1.88799,1.755371,152.370482,-181.451534,Stressed
166.732704,239.233901,311.406679,1.601528,1.140311,0.878009,-3.730756,150.467269,Stressed
